Record #:  0
Notes :


6/26/20192:23:20 PMRecord #:  0
Notes :


6/26/20192:23:20 PM
Codes Data

Status Bits	CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
FFFFFFFFFFC68340	00002378	FFFFFFFFFFFFE1FC	000000FC	FFFFFFFFFFFFD85F	FFFFFFFFFFFFC4C9	00001502	FFFFFFFFFFFFDE98	000007A3
FFFFFFFFFFC68340	00002386	FFFFFFFFFFFFE20D	000000FA	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4CA	0000150A	FFFFFFFFFFFFDE9D	000007A2
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE21A	000000FF	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4DF	00001511	FFFFFFFFFFFFDE8A	000007A4
FFFFFFFFFFC69340	00002377	FFFFFFFFFFFFE21A	0000010D	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4D6	00001521	FFFFFFFFFFFFDE83	000007A7
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE210	000000F9	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4D2	0000150F	FFFFFFFFFFFFDE84	000007AB
FFFFFFFFFFC68340	00002375	FFFFFFFFFFFFE208	000000FC	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4CE	000014FB	FFFFFFFFFFFFDE86	0000079F
FFFFFFFFFFC68340	0000237D	FFFFFFFFFFFFE210	00000100	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4C2	00001514	FFFFFFFFFFFFDE91	000007AF
FFFFFFFFFFC68340	00002397	FFFFFFFFFFFFE211	000000F9	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4C3	00001514	FFFFFFFFFFFFDE8E	000007AB
FFFFFFFFFFC68340	00002382	FFFFFFFFFFFFE224	000000EF	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4C4	00001514	FFFFFFFFFFFFDEAD	0000079E
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE224	00000103	FFFFFFFFFFFFD86C	FFFFFFFFFFFFC4BC	000014FE	FFFFFFFFFFFFDE8E	000007A4
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE20C	0000010F	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4BD	00001507	FFFFFFFFFFFFDE90	00000799
FFFFFFFFFFC69340	00002381	FFFFFFFFFFFFE204	000000F4	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4DE	00001508	FFFFFFFFFFFFDE9B	00000797
FFFFFFFFFFC68340	0000238D	FFFFFFFFFFFFE1FC	00000105	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4C9	0000150A	FFFFFFFFFFFFDE9D	00000796
FFFFFFFFFFC68340	00002390	FFFFFFFFFFFFE20B	000000F9	FFFFFFFFFFFFD86B	FFFFFFFFFFFFC4C4	00001507	FFFFFFFFFFFFDE93	0000079C
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE210	000000FB	FFFFFFFFFFFFD866	FFFFFFFFFFFFC4CE	000014FF	FFFFFFFFFFFFDE90	00000799
FFFFFFFFFFC68340	0000237A	FFFFFFFFFFFFE21B	000000FE	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4C9	0000150F	FFFFFFFFFFFFDEAC	0000079A
FFFFFFFFFFC68340	0000238A	FFFFFFFFFFFFE219	000000FE	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4BF	00001514	FFFFFFFFFFFFDEA7	000007A5
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE220	000000FE	FFFFFFFFFFFFD866	FFFFFFFFFFFFC4C6	0000150E	FFFFFFFFFFFFDE9E	000007A6
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE218	000000F6	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C6	00001502	FFFFFFFFFFFFDE9C	0000078D
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE210	00000100	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4CB	000014FB	FFFFFFFFFFFFDE98	0000079A
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE200	000000FE	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4DA	00001504	FFFFFFFFFFFFDE89	00000792
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE1FF	000000F1	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4D2	00001503	FFFFFFFFFFFFDE9C	0000079C
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE20C	000000F3	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4C6	00001507	FFFFFFFFFFFFDEA0	0000079F
FFFFFFFFFFC68340	00002386	FFFFFFFFFFFFE209	000000F8	FFFFFFFFFFFFD874	FFFFFFFFFFFFC4C1	000014F8	FFFFFFFFFFFFDE84	0000079D
FFFFFFFFFFC68340	00002386	FFFFFFFFFFFFE212	00000100	FFFFFFFFFFFFD86C	FFFFFFFFFFFFC4C2	000014FB	FFFFFFFFFFFFDE8E	00000798
FFFFFFFFFFC68340	00002386	FFFFFFFFFFFFE218	000000F4	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4D0	0000150A	FFFFFFFFFFFFDEA4	00000790
FFFFFFFFFFC68340	00002368	FFFFFFFFFFFFE20C	000000EE	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4D0	0000150C	FFFFFFFFFFFFDE99	00000790
FFFFFFFFFFC68340	00002368	FFFFFFFFFFFFE206	000000EA	FFFFFFFFFFFFD86B	FFFFFFFFFFFFC4C2	0000150A	FFFFFFFFFFFFDE9E	00000795
FFFFFFFFFFC69340	00002372	FFFFFFFFFFFFE202	000000F1	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4CB	00001512	FFFFFFFFFFFFDE93	00000790
FFFFFFFFFFC68340	0000236B	FFFFFFFFFFFFE204	000000ED	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4C2	00001512	FFFFFFFFFFFFDE9B	0000079D
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE1FE	000000F1	FFFFFFFFFFFFD875	FFFFFFFFFFFFC4B5	000014F8	FFFFFFFFFFFFDE90	000007A6
FFFFFFFFFFC68340	0000237D	FFFFFFFFFFFFE1FA	000000F6	FFFFFFFFFFFFD867	FFFFFFFFFFFFC4D1	0000150B	FFFFFFFFFFFFDE90	00000794
FFFFFFFFFFC68340	00002386	FFFFFFFFFFFFE201	000000F5	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4D1	000014F4	FFFFFFFFFFFFDE80	00000797
FFFFFFFFFFC68340	0000238F	FFFFFFFFFFFFE20A	000000F1	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4D8	000014F6	FFFFFFFFFFFFDE88	00000790
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE202	000000FC	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4C9	00001505	FFFFFFFFFFFFDE8C	00000796
FFFFFFFFFFC68340	00002365	FFFFFFFFFFFFE203	00000107	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4C4	00001507	FFFFFFFFFFFFDE7E	0000078B
FFFFFFFFFFC69340	00002376	FFFFFFFFFFFFE1F9	000000FE	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4B2	00001518	FFFFFFFFFFFFDE7B	00000794
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE1FF	00000102	FFFFFFFFFFFFD84E	FFFFFFFFFFFFC4BE	000014F9	FFFFFFFFFFFFDE97	000007AC
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE208	000000F3	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4D7	00001504	FFFFFFFFFFFFDE8A	0000079C
FFFFFFFFFFC68340	00002394	FFFFFFFFFFFFE20E	000000F4	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4D8	00001511	FFFFFFFFFFFFDE99	0000079F
FFFFFFFFFFC68340	00002382	FFFFFFFFFFFFE1FF	00000102	FFFFFFFFFFFFD84F	FFFFFFFFFFFFC4D0	00001500	FFFFFFFFFFFFDE9D	000007A6
FFFFFFFFFFC68340	00002361	FFFFFFFFFFFFE20D	00000103	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4D1	000014EE	FFFFFFFFFFFFDE96	0000079E
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE218	000000F0	FFFFFFFFFFFFD84D	FFFFFFFFFFFFC4CB	000014FB	FFFFFFFFFFFFDE99	00000793
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE1FE	000000F4	FFFFFFFFFFFFD840	FFFFFFFFFFFFC4C1	00001514	FFFFFFFFFFFFDEA2	00000798
FFFFFFFFFFC68340	00002370	FFFFFFFFFFFFE1FE	00000105	FFFFFFFFFFFFD849	FFFFFFFFFFFFC4D3	000014FB	FFFFFFFFFFFFDE9B	000007AB
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE216	000000FC	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4CE	000014F6	FFFFFFFFFFFFDE7A	000007B1
FFFFFFFFFFC68340	0000238A	FFFFFFFFFFFFE218	000000F5	FFFFFFFFFFFFD846	FFFFFFFFFFFFC4D0	00001502	FFFFFFFFFFFFDE7A	00000796
FFFFFFFFFFC68340	00002382	FFFFFFFFFFFFE20E	000000FE	FFFFFFFFFFFFD838	FFFFFFFFFFFFC4D0	00001504	FFFFFFFFFFFFDE8C	0000079F
FFFFFFFFFFC68340	0000237A	FFFFFFFFFFFFE210	000000F3	FFFFFFFFFFFFD83D	FFFFFFFFFFFFC4CF	000014F1	FFFFFFFFFFFFDE7D	000007A9
FFFFFFFFFFC68340	00002366	FFFFFFFFFFFFE20E	000000E5	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4DD	000014FD	FFFFFFFFFFFFDE80	000007C3
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE210	000000DF	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4D3	00001503	FFFFFFFFFFFFDE85	000007A7
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE218	000000E0	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4D1	00001504	FFFFFFFFFFFFDE8B	000007A3
FFFFFFFFFFC68340	00002367	FFFFFFFFFFFFE215	000000E6	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4DD	000014FA	FFFFFFFFFFFFDE87	00000792
FFFFFFFFFFC69340	00002362	FFFFFFFFFFFFE205	000000E9	FFFFFFFFFFFFD85F	FFFFFFFFFFFFC4D9	00001504	FFFFFFFFFFFFDE88	00000795
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE212	000000E1	FFFFFFFFFFFFD85F	FFFFFFFFFFFFC4D6	00001507	FFFFFFFFFFFFDE7F	0000078E
FFFFFFFFFFC68340	00002382	FFFFFFFFFFFFE213	000000EA	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4E7	00001511	FFFFFFFFFFFFDE7A	000007A6
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE21D	000000F5	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4E7	00001502	FFFFFFFFFFFFDE8F	000007A6
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE217	000000EF	FFFFFFFFFFFFD866	FFFFFFFFFFFFC4D5	00001500	FFFFFFFFFFFFDE8D	0000079C
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE217	000000F2	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4CA	00001505	FFFFFFFFFFFFDE83	00000796
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE217	000000F1	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4CF	00001505	FFFFFFFFFFFFDE85	000007A1
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE219	000000F5	FFFFFFFFFFFFD867	FFFFFFFFFFFFC4C6	0000151C	FFFFFFFFFFFFDE8A	000007B5
FFFFFFFFFFC69340	0000235F	FFFFFFFFFFFFE215	0000010A	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4BC	0000150D	FFFFFFFFFFFFDE9E	0000079F
FFFFFFFFFFC68340	00002363	FFFFFFFFFFFFE21C	0000010C	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4D0	00001516	FFFFFFFFFFFFDE9E	0000079C
FFFFFFFFFFC68340	0000237A	FFFFFFFFFFFFE210	00000107	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4E2	00001502	FFFFFFFFFFFFDE8A	000007AD
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE206	00000105	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4D3	00001502	FFFFFFFFFFFFDE84	000007B2
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE209	00000101	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4CC	000014FD	FFFFFFFFFFFFDE8D	000007B2
FFFFFFFFFFC68340	00002362	FFFFFFFFFFFFE206	000000ED	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4C8	00001508	FFFFFFFFFFFFDE9F	000007A2
FFFFFFFFFFC68340	00002366	FFFFFFFFFFFFE20B	000000EC	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4D5	00001519	FFFFFFFFFFFFDE89	0000079A
FFFFFFFFFFC68340	00002359	FFFFFFFFFFFFE205	000000FA	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4C9	0000151E	FFFFFFFFFFFFDE8C	000007A1
FFFFFFFFFFC68340	00002359	FFFFFFFFFFFFE1F4	00000101	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4D0	00001511	FFFFFFFFFFFFDE99	000007AE
FFFFFFFFFFC68340	00002364	FFFFFFFFFFFFE205	00000102	FFFFFFFFFFFFD848	FFFFFFFFFFFFC4E2	00001500	FFFFFFFFFFFFDE95	000007A9
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE216	00000100	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4DA	00001502	FFFFFFFFFFFFDE8D	00000795
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE20D	000000F8	FFFFFFFFFFFFD878	FFFFFFFFFFFFC4C8	000014FF	FFFFFFFFFFFFDE9B	00000783
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE208	000000F5	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4CE	00001504	FFFFFFFFFFFFDE98	00000798
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE1F7	000000E2	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4D8	00001503	FFFFFFFFFFFFDE97	000007A3
FFFFFFFFFFC68340	0000237E	FFFFFFFFFFFFE20F	000000EE	FFFFFFFFFFFFD86C	FFFFFFFFFFFFC4CA	000014FC	FFFFFFFFFFFFDE96	000007A4
FFFFFFFFFFC68340	00002378	FFFFFFFFFFFFE215	000000EE	FFFFFFFFFFFFD86C	FFFFFFFFFFFFC4C2	00001509	FFFFFFFFFFFFDE8E	00000790
FFFFFFFFFFC68340	0000235B	FFFFFFFFFFFFE1F5	000000E5	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4CE	00001515	FFFFFFFFFFFFDE7E	00000779
FFFFFFFFFFC69340	00002362	FFFFFFFFFFFFE200	000000F7	FFFFFFFFFFFFD871	FFFFFFFFFFFFC4CF	00001516	FFFFFFFFFFFFDE94	0000078E
FFFFFFFFFFC68340	0000237E	FFFFFFFFFFFFE209	000000F3	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4D1	0000151E	FFFFFFFFFFFFDEA8	00000794
FFFFFFFFFFC68340	00002384	FFFFFFFFFFFFE207	000000F8	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4D8	00001511	FFFFFFFFFFFFDEA5	000007A1
FFFFFFFFFFC68340	0000236E	FFFFFFFFFFFFE208	000000F6	FFFFFFFFFFFFD86D	FFFFFFFFFFFFC4D5	00001500	FFFFFFFFFFFFDE9B	000007A7
FFFFFFFFFFC68340	0000235D	FFFFFFFFFFFFE211	000000E8	FFFFFFFFFFFFD864	FFFFFFFFFFFFC4CC	00001505	FFFFFFFFFFFFDE9C	000007A6
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE209	000000EA	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4D0	00001502	FFFFFFFFFFFFDE8A	0000079F
FFFFFFFFFFC68340	00002370	FFFFFFFFFFFFE204	000000FA	FFFFFFFFFFFFD86B	FFFFFFFFFFFFC4D3	000014FF	FFFFFFFFFFFFDE8B	000007B1
FFFFFFFFFFC68340	00002362	FFFFFFFFFFFFE1FE	00000102	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4DD	00001502	FFFFFFFFFFFFDE9D	000007B0
FFFFFFFFFFC69340	0000235C	FFFFFFFFFFFFE1F0	00000103	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4CA	000014FB	FFFFFFFFFFFFDEA7	000007A1
FFFFFFFFFFC68340	00002366	FFFFFFFFFFFFE1FC	000000FA	FFFFFFFFFFFFD879	FFFFFFFFFFFFC4C7	00001507	FFFFFFFFFFFFDEA0	00000798
FFFFFFFFFFC68340	00002365	FFFFFFFFFFFFE206	000000EE	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4DD	00001508	FFFFFFFFFFFFDEA8	0000079D
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE20B	000000E2	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4CB	00001501	FFFFFFFFFFFFDEA0	00000797
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE1F8	000000E4	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4C4	00001518	FFFFFFFFFFFFDE89	00000794
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE219	000000E8	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4CC	00001514	FFFFFFFFFFFFDE8E	00000795
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE215	000000F0	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4C7	000014FD	FFFFFFFFFFFFDE94	000007AE
FFFFFFFFFFC68340	00002378	FFFFFFFFFFFFE21D	00000100	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4DB	000014F8	FFFFFFFFFFFFDE96	000007A5
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE213	000000FC	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4D9	000014F7	FFFFFFFFFFFFDE9E	0000079B
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE1FD	000000F3	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4D1	00001511	FFFFFFFFFFFFDEA5	00000788
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE204	000000EE	FFFFFFFFFFFFD871	FFFFFFFFFFFFC4D8	0000150D	FFFFFFFFFFFFDE9E	00000797
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE208	000000FB	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4C2	00001517	FFFFFFFFFFFFDE92	0000079F
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE211	000000FC	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4C7	0000151C	FFFFFFFFFFFFDE89	000007A1
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE221	000000F6	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4D3	0000151A	FFFFFFFFFFFFDE9D	00000795
FFFFFFFFFFC68340	00002360	FFFFFFFFFFFFE20F	000000FB	FFFFFFFFFFFFD85F	FFFFFFFFFFFFC4E2	00001514	FFFFFFFFFFFFDE98	00000797
FFFFFFFFFFC68340	0000235E	FFFFFFFFFFFFE21E	000000F2	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4DA	00001521	FFFFFFFFFFFFDE8E	000007A2
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE207	000000F4	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4CC	00001517	FFFFFFFFFFFFDE90	000007AE
FFFFFFFFFFC69340	00002380	FFFFFFFFFFFFE20D	000000F3	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4BE	00001507	FFFFFFFFFFFFDE91	000007A5
FFFFFFFFFFC68340	00002366	FFFFFFFFFFFFE210	00000106	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4C7	00001527	FFFFFFFFFFFFDE93	00000795
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE202	000000FA	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4D6	00001517	FFFFFFFFFFFFDE85	0000079F
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE207	000000F2	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4BF	0000150D	FFFFFFFFFFFFDE7A	000007A1
FFFFFFFFFFC68340	00002368	FFFFFFFFFFFFE209	00000104	FFFFFFFFFFFFD864	FFFFFFFFFFFFC4DB	0000150D	FFFFFFFFFFFFDE80	000007AA
FFFFFFFFFFC68340	00002368	FFFFFFFFFFFFE228	00000102	FFFFFFFFFFFFD857	FFFFFFFFFFFFC4CA	0000150D	FFFFFFFFFFFFDE8D	00000799
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE212	000000F8	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4C4	00001508	FFFFFFFFFFFFDE95	00000797
FFFFFFFFFFC68340	00002364	FFFFFFFFFFFFE21F	00000112	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4C6	00001514	FFFFFFFFFFFFDE98	000007A9
FFFFFFFFFFC69340	00002375	FFFFFFFFFFFFE211	00000102	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4C1	0000151B	FFFFFFFFFFFFDE87	000007AF
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE21D	000000EF	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4BC	00001508	FFFFFFFFFFFFDE7D	000007A7
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE209	000000EF	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4D0	0000150C	FFFFFFFFFFFFDE7E	0000079C
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE202	000000EC	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4C1	0000151C	FFFFFFFFFFFFDE7F	000007A9
FFFFFFFFFFC68340	0000237A	FFFFFFFFFFFFE213	000000E5	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4C7	00001511	FFFFFFFFFFFFDE8C	0000079D
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE20E	000000EA	FFFFFFFFFFFFD85F	FFFFFFFFFFFFC4D3	000014FC	FFFFFFFFFFFFDEA1	000007A2
FFFFFFFFFFC68340	00002384	FFFFFFFFFFFFE1FF	00000100	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4D8	000014FB	FFFFFFFFFFFFDEA0	000007A9
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE204	00000116	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4D9	0000150C	FFFFFFFFFFFFDEA5	000007AB
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE20B	000000FE	FFFFFFFFFFFFD864	FFFFFFFFFFFFC4C0	00001515	FFFFFFFFFFFFDEA0	00000795
FFFFFFFFFFC68340	00002354	FFFFFFFFFFFFE219	000000FC	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4B9	00001508	FFFFFFFFFFFFDE9E	0000079C
FFFFFFFFFFC68340	00002363	FFFFFFFFFFFFE22C	0000010D	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4C1	0000150D	FFFFFFFFFFFFDE9D	000007A1
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE224	00000105	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4C4	00001512	FFFFFFFFFFFFDE98	00000792
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE215	000000EE	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4D1	0000150D	FFFFFFFFFFFFDE99	000007A6
FFFFFFFFFFC68340	00002365	FFFFFFFFFFFFE215	000000F6	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4D2	00001503	FFFFFFFFFFFFDE96	000007B5
FFFFFFFFFFC68340	00002359	FFFFFFFFFFFFE20B	000000EE	FFFFFFFFFFFFD86E	FFFFFFFFFFFFC4C7	00001506	FFFFFFFFFFFFDE91	0000079A
FFFFFFFFFFC68340	0000235D	FFFFFFFFFFFFE212	000000FB	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4B7	000014FE	FFFFFFFFFFFFDE94	000007AE
FFFFFFFFFFC68340	00002367	FFFFFFFFFFFFE226	000000F1	FFFFFFFFFFFFD869	FFFFFFFFFFFFC4C2	00001502	FFFFFFFFFFFFDEA7	000007B2
FFFFFFFFFFC69340	00002360	FFFFFFFFFFFFE20F	00000102	FFFFFFFFFFFFD869	FFFFFFFFFFFFC4C9	000014FE	FFFFFFFFFFFFDE9B	00000797
FFFFFFFFFFC68340	00002365	FFFFFFFFFFFFE215	00000108	FFFFFFFFFFFFD85C	FFFFFFFFFFFFC4CF	000014F9	FFFFFFFFFFFFDE8C	000007A1
FFFFFFFFFFC68340	0000236B	FFFFFFFFFFFFE20F	000000FB	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4C9	000014FE	FFFFFFFFFFFFDE91	00000784
FFFFFFFFFFC68340	00002362	FFFFFFFFFFFFE203	000000EA	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4C9	00001501	FFFFFFFFFFFFDE9D	0000078E
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE216	000000F8	FFFFFFFFFFFFD85C	FFFFFFFFFFFFC4C0	00001502	FFFFFFFFFFFFDE89	000007A5
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE21B	00000101	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4CB	000014F1	FFFFFFFFFFFFDE86	000007AA
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE21E	00000103	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4D6	00001511	FFFFFFFFFFFFDE7F	000007A2
FFFFFFFFFFC68340	00002373	FFFFFFFFFFFFE219	00000117	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4DB	00001507	FFFFFFFFFFFFDE8E	00000793
FFFFFFFFFFC69340	00002376	FFFFFFFFFFFFE20D	000000F8	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4D8	00001503	FFFFFFFFFFFFDE8A	0000078E
FFFFFFFFFFC68340	0000235E	FFFFFFFFFFFFE206	000000FD	FFFFFFFFFFFFD867	FFFFFFFFFFFFC4CB	000014F8	FFFFFFFFFFFFDE8E	00000799
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE212	000000EF	FFFFFFFFFFFFD85C	FFFFFFFFFFFFC4C2	000014FB	FFFFFFFFFFFFDE9C	00000798
FFFFFFFFFFC68340	00002373	FFFFFFFFFFFFE200	00000101	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4B7	00001510	FFFFFFFFFFFFDE98	00000795
FFFFFFFFFFC68340	00002375	FFFFFFFFFFFFE1FC	0000010F	FFFFFFFFFFFFD86D	FFFFFFFFFFFFC4CC	00001512	FFFFFFFFFFFFDE9B	0000079E
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE206	00000100	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4C7	00001505	FFFFFFFFFFFFDE8C	0000079A
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE20C	000000F6	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4B1	000014FB	FFFFFFFFFFFFDE89	000007A9
